question,act
"What does the Act No. 28 of 2016, s. 95, Act No. 15 of 2019, s. 14.]?",Land Act
"What is the purpose of the Commission to cause all the necessary documents, plans, demarcations and surveys of the route of that public right of way to be delivered to the Registrar to enable the Registrar to exercise the powers under this section?",Land Act
What is a certificate of title or certificate of lease or other document of title held in any office of the land registry having reference to land over which the public right of way has been created?,Land Act
What is the legal age of the person who is convicted of a crime?,Land Act
What may be the reason for the creation of a wayleave?,Land Act
"If the person entitled to compensation under this section and the body under a duty to pay that compensation are unable to agree on the amount or method of payment of that compensation or if the person entitled to compensation is dissatisfied with the time taken to pay compensation, to make, negotiate or process an offer of compensation, that person may apply to the Court to determine the amount and method of payment of what compensation?",Land Act
What is the purpose of the Commission to make Regulations prescribing the criteria to be applied in the payment of compensation under this section and to give effect to this section?,Land Act
What is the nature and extent of the work required to be undertaken in determining any question or dispute concerning the existence or effect of a public right of way?,Land Act
What is the law referring to?,Land Act
"What kind of land is the land of any vehicles, plant, machinery and installations for the purpose of carrying out that work; or (i) any other matter arising in relation to question or dispute about an easement, analogous right or way?",Land Act
"What Act does the Environment and Land Court establish in the Environment and Land Court Act (Cap. 8D) and the subordinate courts as empowered by any written law shall have jurisdiction to hear and determine disputes, actions and proceedings concerning land under this Act. [Act No. 25 of 2015, Sch.]?",Land Act
"What does the Commission do if the notice cannot be served personally or by post, or if it is public land, at the offices of the Community Land Committee or other public place within the village; or (iii) if the land is public land, at the offices of the county government having jurisdiction in the area where the land is located or other public place in the area where the land is located; and (b) publishing a copy in the Gazette and if it thinks fit, one or more newspapers circulating in Kenya. [Act No. 28 of 2016, s. 97.]?",Land Act
What is the name of the newspaper that is circulating in Kenya?,Land Act
"What is the purpose of the notice given by subsection (1) to be given prior to any entry on to land shall be furnished with a written authorization signed by the Commission and if so required by any person having an interest in or occupying the land to be entered and inspected, shall produce the same to that person.?",Land Act
"What does the National Land Commission have to do with an unlawful occupant of private, community or public land?",Land Act
"What is the name of the county executive committee member responsible for land matters that shall cause a decision relating to an eviction from unregistered community land to be notified to all affected persons, in writing, by notice in the Gazette and in one newspaper with nationwide circulation and by radio announcement, in a local language, where appropriate, at least three months before the eviction?",Land Act
What is the purpose of a notice to unlawful occupiers of private land?,Land Act
"[Act No. 28 of 2016, s. 98.] 152F. Application to Court for relief. (1) Any person or persons served with a notice in terms of sections 152C, 152D and 152E may apply to Court for relief against the notice. (2) The Court, after considering the matters set out in sections 152C, 152D and 152E, may- (a) confirm the notice and order the person to vacate; (b) cancel, vary, alter or make additions to the?",Land Act
What is the purpose of the eviction procedure?,Land Act
What is the name of the competent officer of the Commission or County?,Land Act
"153. Repealed by Act No. 28 of 2016, s. 98.] 153. Repealed by Act No. 28 of 2016, s. 98.]?",Land Act
"153. Repealed by Act No. 28 of 2016, s. 99.?",Land Act
"What shall the Registrar refuse to make any entry on the register or register any document in respect of any grant of a land or any disposition of or arising in connection with a land in respect of which a fee has not been paid in whole or in part, unless the Registrar is satisfied on the basis of written evidence that the fee has been waived in whole or in part or that it is?",Land Act
What is the purpose of a civil debt recoverable summarily?,Land Act
"If the Commission is of the opinion that a person is in unlawful occupation of public land, the Commission may serve on that person a notice in the prescribed form or give to that person an oral communication, in a language calculated to be understood by that person requiring that person to show cause as to why the person should not be?",Land Act
What is the purpose of determining whether to serve a notice or oral communication and the period of time to be specified in the notice by the end of which the person is required to vacate the land?,Land Act
"What does the Commission take into account in the notice by the end of which the person is required to vacate the land, the Commission shall take account of— (a) whether the person has reasonable belief that the person is in lawful occupation of land; (b) the use which the person is making of the land, including any crops being grown by that person and when they may reasonably be expected to be ready to be harvested; (c) the length of time that person has been on that land and the person’s age and general circumstances; (d) whether that person is living with any dependants; (e) whether that person or any dependants of that person are in employment near to that land; (f) whether the occupation of the land took place peacefully or by force and whether the occupation is, as a consequence, depriving and person of the lawful occupation and use of that land?",Land Act
What is the name of the person occupying the land?,Land Act
"A person served with a notice or oral communication under this section shall, within not more than sixty days, show cause to the Commission as to why the person should not vacate the land to which the notice relates?",Land Act
"What is the purpose of the notice to show cause, the Commission shall inform that person by notice or oral communication to vacate the land within the time specified in the notice served under subsection (2)?",Land Act
"What is the purpose of the court to grant relief to the person applying for the same on any terms and conditions that appear to the court to be just and reasonable and, without prejudice to the generality of this provision, the court may— (a) cancel the notice or oral communication and declare that the person is entitled to remain on the land; (b) postpone the operation of the notice or oral communication and grant the person a license to remain on the land until the notice or oral communication shall come into question?",Land Act
"If the court has confirmed the notice or oral communication, with or without any variations, alterations or additions in the exercise of its powers under subsection (10), the notice or oral communication?",Land Act
What is the name of the person on whom has been served under a duty to comply with that notice or oral communication as confirmed by the court?,Land Act
"If the Commission is satisfied that there has been any wrongful obstruction of or encroachment on any public right of way, it may make an order requiring the person responsible for that obstruction or encroachment to remove that obstruction or encroachment within the time specified in the order, which shall be not less than fourteen days, and if that order is not complied with within the time specified, the Commission may take any steps which may be necessary for the purpose.?",Land Act
"If the Commission has reconsidered the notice in response to a request made pursuant to subsection (3), and determines to confirm the notice, it shall inform the person who made the request for a reconsideration that it has confirmed the notice.?",Land Act
What is the purpose of a court hearing an appeal under this section?,Land Act
"Which of the following is not a legal term for a person who—a) knowingly makes any false statement, orally or in writing, in connection with any disposition or other transaction affecting land or any other matter arising under this Act; (b) knowingly gives any false information or makes any false statement, either orally or in writing, in connection with any call for information made under this Act or in connection with any investigation into the commission of any offence under this Act; (c) fraudulently procures— (i) the registration or issue of any certificate of ownership, or any other document or instrument relating to the land; or (ii) the making of any entry or endorsement of any matter on any document or instrument referred to in subparagraph (i); or (iii) the cancellation or amendment of any of the documents referred to in this paragraph instruments our entries or endorsements; or (d) fraudulently alters, adds to, erases, defaces, mutilates?",Land Act
"What does the Commission, the Registrar, or any authorized officer exercising powers under this Act or assists or joins in so doing, any material document, fact or matter, commits an offence and upon conviction is liable to a fine not exceeding five hundred thousand shillings, and in the case of a continuing offence to an additional fine not exceeding ten thousand shillings for every day during which which?",Land Act
"(4) Any person who wrongfully obstructs or encroaches on to a public right of way and who does not within the time specified in any notice served on the person under section 112 or where the person has appealed against the notice, within the time specified in the notice after the hearing of the appeal where the court has rejected that appeal, remove that obstruction or cease that encroachment commits an offence and upon conviction is liable, on conviction to a fine not exceeding ten million shillings and in the case of a continuing offence to an additional fine not exceeding one hundred thousand shilling for every day during which the offence continues.?",Land Act
"What is the purpose of this Act in determining if a person who wilfully — (a) delays; (b) obstructs; (c) hinders; or (e) assaults, any person authorized under this Act to inspect any land in the lawful exercise of the power in that behalf commits an offence and upon conviction is liable to a fine not exceeding five hundred thousand shillings or to a term of imprisonment not exceeding three years or to both the fine and imprisonment.?",Land Act
"Which of the following is not a law: the land, whether naturally on the land, or stock owned by any person using the land or crops planted or buildings erected on the land commits an offence and upon conviction is liable, to a fine not exceeding five hundred thousand shillings or to imprisonment not exceeding three months or to both the fine and imprisonment.?",Land Act
"(6) If a court has convicted any person of an offence under this section and the commission of that offence enabled that person to obtain or retain or regain any interest in land which the person would otherwise not have been able to obtain, retain or regain, the court may in addition to any punishment provided for by this section imposed on such person, make any such order in relation to that interest in land so obtained, retained or regained by such person as appears to the court necessary to ensure that such person does not profit by the offence of which the person has been convicted and without prejudice to the generality of this provision, any such order may—a) direct the Commission?",Land Act
"What shall the Registrar not be personally liable in respect of any act done while exercising any powers under this Act and within the scope of official capacity, if the Registrar did that?",Land Act
What does the Registrar have to do in order to do this?,Land Act
What is the purpose of this Act in determining whether or not a transaction under subsection (1) shall be illegal from its inception and shall be void and of no legal effect?,Land Act
What is a violation of this section?,Land Act
What is the name of the person occupying land as a consequence of that transaction?,Land Act
"What does the Cabinet Secretary publish on the penalties for noncompliance with the provisions of this section. [Act No. 28 of 2016, s. 101.]?",Land Act
"The Commission or the Cabinet Secretary, where applicable, make regulations prescribing anything which may be prescribed under this Act and generally for the better carrying into effect of the purposes and provisions of this Act and without prejudice to the generality of the foregoing, such regulations may prescribe— (a) the forms to be used in connection with this Act; (b) the management of the Land Compensation Fund; (c) the use and management of public rights of way created under this Act; (d) procedures to be followed with respect to the making of any claim for compensation and the payment of any compensation under this Act; (e) the manner of assessing value of an interest in land; or (f) the minimum and maximum land holding acres in respect of private land.?",Land Act
What does the Commission have to do to ensure the rights of minority communities to individually or collectively access and use land and land based resources following an inventory of the existing minority communities to obtain a clear assessment of their status and land rights?,Land Act
What is the purpose of the squatter settlements in public and community land?,Land Act
"What is the name of the land that is construed with the alterations, adaptations, qualifications and exceptions necessary to give effect to this Act?",Land Act
What is the purpose of this Act in determining whether any instrument executed before the commencement of this Act may be registered for registration in the prescribed register and—a) the question whether any instrument so presented is to be registered?,Land Act
"If a lessor or lender had initiated any steps to forfeit a lease or to foreclose a charge, as the case may be, before the commencement of this Act, a court may on the application of the lessee or the chargor issue an injunction to the lessor or, to the lender to stop the continuation of any such step?",Land Act
What is the difference between an injunction and an injunction under subsection (4) and an injunction under subsection (4)?,Land Act
What is the name of the land acquisition act in Kenya?,Land Act
