question,act
"What is the tax chargeable on any income specified in this Act shall be at the rate specified in subsection (1), the transfer of interest in a person shall be charged in accordance with the Ninth Schedule. (3) In this section “person” does not include a partnership. [Act No. 2 of 1975, s. 5, Act No. 13 of 1975, s. 2, Act No. 8 of 1978, s. 9, Act No. 12 of 1980, s. 3, Act No. 6 of 1981, s. 5, Act No. 10 of 1987, s. 33, Act No. 10 of 1988, s. 33, Act No. 10 of 1990, s. 49, Act No. 9 of 1992, s. 46, Act No. 6 of 1994, s. 41, Act No. 5 of 1998, s. 36, Act No. 9 of 2007, s. 22, Act No. 4 of 2012, s. 15, Act No. 57 of 2012, s. 16,?",Income Tax Act
"[Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repealed by Act No. 8 of 1978, s. 9(k).] A. [Repe?",Income Tax Act
What is the name of the non-resident person who has a permanent establishment in Kenya?,Income Tax Act
What does the tax be deducted upon final redemption from the difference between the final redemption?,Income Tax Act
What is the difference between the final redemption price and the acquisition price of the financial institution specified in the Fourth Schedule?,Income Tax Act
"11; (l) gains or profits from the business of transmitting messages which is chargeable to tax under section 9 (2); (m) deleted by Act No. 23 of 2019, s. 12(i); (n) insurance or reinsurance premium, except insurance or reinsurance premium paid in respect of aircraft; (o) sales promotion, marketing, advertising services, and transportation of goods (excluding air and shipping transport services); (p) gains from financial derivatives; (q) digital content monetisation; (r) supply of goods to a public entity; (s) making or facilitating payment on a digital marketplace; and (t) deleted by Act No. 9 of 2025, s. 18(a)(iii); (u) gains or profits which are chargeable to tax under section 9(1) derived from the business of a ship owner or charterer; (1A) Subsection (1) shall not apply to payments made by filming agents and filming producers approved by the Kenya Film Commission to actors and crew members approved for purposes of?",Income Tax Act
"Where is the bond, loan, claim, or other evidence of indebtedness measured as the original issue discount, other than interest or discounts paid to a person exempt under the First Schedule or a financial institution specified in the Fourth Schedule:?",Income Tax Act
"What is the tax deducted upon final redemption from the difference between the final redemption price and the acquisition price, if the exempt person or financial institution certifies the acquisition price to the satisfaction of the Commissioner?",Income Tax Act
"What does a pension or lump sum commuted or withdrawn from a registered pension fund or a lump sum out of a registered provident fund in excess of the tax exempt amounts specified in section 8(4) and (5), or any amount paid out of a registered individual retirement fund, or a benefit paid out of the National Social Security Fund in excess of the tax exempt amount specified in section 8(5)?",Income Tax Act
What is the name of the social security fund in excess of the tax exempt amount specified in section 8(5)?,Income Tax Act
What is the name of the person who receives rental income on behalf of the owner of the premises?,Income Tax Act
"What shall the Commissioner do upon receipt of the amount remitted under subsection (3AB), furnish the person from whom the rental income tax was withheld with a certificate stating the amount of the rent and tax deducted therefrom?",Income Tax Act
"How does the Commissioner pay the tax deducted from withdrawals under subsection (1)(i) and (3) (h) into the Sports, Arts and Social Development Fund established under section 24 of the Public Finance Management Act, (Cap 412A)?",Income Tax Act
"What is the name of the person aggrieved by the imposition, by the Commissioner, of a penalty under this section may, by notice in writing to the Commissioner, object to the imposition within thirty days of the date of service of the notice of the imposition?",Income Tax Act
"What is the name of the establishment in Kenya? [Act No. 2 of 1975, s. 5, Act No. 13 of 1975, s. 2, Act No. 7 of 1976, s. 2, Act No. 8 of 1978, s. 9, Act No. 13 of 1979, s. 5, Act No. 18 of 1979, s. 9, Act No. 13 of 1979, s. 5, Act No. 18 of 1979, Sch., Act No. 10 of 1987, s. 34, Act No. 10 of 1990, s. 50, Act No. 9 of 1992, s. 47, Act No. 4 of 1993, s. 44, Act No. 6 of 1994, s. 38, Act No. 4 of 1999, s. 36, Act No. 9 of 2000, s. 46, Act No. 6 of 2001, s. 49, Act No. 7 of 2002, s. 43, Act No. 15 of 2003, s. 35, s. 36, Act No. 4 of 2004, s. 51, Act No. 6 of 2005, s. 26, Act No. 9 of 2007, s.",Income Tax Act
"Act No. 6 of 2005, s. 27, Act No. 10 of 2006, s. 26, Act No. 9 of 2007, s. 23, Act No. 8 of 2008, s. 33, Act No. 8 of 2009, s. 25, Act No. 4 of 2012, s. 16, Act No. 57 of 2012, s. 17, Act No. 38 of 2013, s. 15, Act No. 16 of 2014, s. 11, Act No. 14 of 2015, 2nd Sch., Act No. 38 of 2016, s. 9, Act No. 9 of 2018, Sch, Act No. 10 of 2018, s. 10, Act No. 23 of 2019, s. 12, Act No. 2 of 2020, Sch, Act No. 22 of 2022, s. 16, Act No. 4 of 2023, s. 13, Act No. 9 of 2025, s. 18.]?",Income Tax Act
"What is Act No. 12 of 2024, s. 13, Act No. 9 of 2025, s. 18.]?",Income Tax Act
"What shall the trustees of a will or settlement, upon payment of any annuity under such will or settlement, deduct therefrom tax at the rate paid or payable on the income out of which such annuity is payable: Provided that–– (i) no deduction of tax shall be made from such part of an annuity as such is paid out of income in respect of which no tax is paid or payable; (ii) any annuity directed to be paid free of tax shall be paid without deduction of tax; and any sums paid by the trustees to the annuitant to meet his liability to tax on the annuity shall also be paid without deduction of tax; and any sums paid by the trustees to the annuitant to meet his liability to tax on the annuity shall also be paid without deduction of tax; and the trustees shall be entitled to repayment of the tax paid by deduction or otherwise on such an amount of the income of the trust as is equal to the total of the annuity as is equal to the total of the annuity as is equal to the total of the annuity as is equal to the total of the annuity as is equal to?",Income Tax Act
"What is the purpose of this section, where an annuity is not payable out of income of specified assets, it shall be deemed to be payable out of income liable to tax under this Act to the extent to which such income is available for the payment thereof?",Income Tax Act
"How does the trustee provide each person to whom or on whose behalf amounts are paid in a year of income with a certificate setting out the gross amount of the payments, the amount of tax appropriate thereto, and the net amount so paid in such year of income?",Income Tax Act
"If an employer pays emoluments to an employee fails– (a) to deduct tax thereon; or (b) to account for tax deducted thereon; (c) deleted by Act No. 9 of 2025, s. 19(b): the Commissioner may impose a penalty equal to twenty-five per cent of the amount of tax involved or ten thousand shillings whichever is greater, and the provisions of this Act relating to the collection and recovery of such tax shall also apply to the collection and recovery of such penalty as if it were tax due from the employer:?",Income Tax Act
"Where a person who is required under this section to deduct tax fails to remit the amount of any deduction to such person as the Commissioner may direct within the time limit specified in rules made under section 130, the provisions of this Act relating?",Income Tax Act
"What may be the reason for the imposition of a penalty by the Commissioner or any other decision taken by the Commissioner under this section, s. 19(b). (6) Deleted by Act No. 38 of 2016, s. 10(a). (7) Deleted by Act No. 38 of 2016, s. 10(a).?",Income Tax Act
"[A]. Where a corporate body which is required to make a deduction under sections 35, 36 or 37, fails to remit the deducted amount as required or directed by the Commissioner?",Income Tax Act
"What is the purpose of the deduction under subsections 35, 36 or 37, if it fails to remit the deducted amount as required or directed by the Commissioner, every director and every officer of the corporate body concerned with the management thereof, if it fails to remit the deducted amount as required or directed by the Commissioner, every director and every officer of the corporate body concerned with the management thereof, shall be guilty of an offence, unless he proves to the satisfaction of the Court that he did not know, and could not reasonably be expected to know that the deducted amount had not been remitted and that he took all reasonable steps to ensure that the offence was not committed, and shall be liable to a fine of not less than ten thousand shillings but not more than two hundred thousand shillings or to imprisonment for a term not exceeding two years, or to both. [Act No. 8 of 1991, s. 63.]?",Income Tax Act
The provisions of this Part relating to deduction of tax shall bind the Government?,Income Tax Act
"What is the amount of tax that has been deducted under sections 35, 36 or 37?",Income Tax Act
"If any citizen of Kenya chargeable to tax in Kenya for any year of income on employment income or income in respect of any activity under section 10 (1)(e) of this Act accrued in or derived from another country proves to the satisfaction of the Commissioner that he has paid tax in such other country for such year of income in respect of the same income, he shall be entitled to set-off by way of credit of the same tax against the tax charged in Kenya on such income.?",Income Tax Act
What is the amount of tax payable in Kenya on such employment income or income in respect of any activity under section 10(1)(e)?,Income Tax Act
"What is the name of the Act No. 14 of 2015, s. 13, Act No. 8 of 2021, s. 14.]?",Income Tax Act
"What is the benefit of the exemption, exclusion, or reduction in the rate of Kenyan tax?",Income Tax Act
What is the name of the Secretary of the Cabinet?,Income Tax Act
"What shall the Cabinet Secretary, by notice in the Gazette, declare that arrangements made with the government of any country with the view of exchanging information relating to income tax or other taxes of a similar character imposed by the laws of that country, shall, notwithstanding anything to the contrary in this Act or any other written law, have effect in relation to income tax, and that notice shall, subject to the provisions of this section, have effect accordingly.]?",Income Tax Act
"What section shall have effect where, under a special arrangement, foreign tax payable in respect of income derived by a person resident in Kenya is to be allowed as a credit against tax chargeable in respect of that income?",Income Tax Act
"Where– (a) any special arrangement provides, in relation to dividends of some classes but not in relation to dividends of other classes, that foreign tax not charged directly or by deduction in respect of dividends is to be taken into account in considering whether any, and if so, what, credit is to be given against tax in respect of those dividends; and (b) a dividend is paid which is not of a class to which those arrangements so apply, then, if such dividend is?",Income Tax Act
"Where the amount of a credit or exemption given under any special arrangement is rendered excessive or insufficient by reason of an adjustment of the amount of income tax, or where the amount of a credit or exemption given under any special arrangement is rendered excessive or insufficient by reason of an adjustment of the amount of income tax?",Income Tax Act
"What is a credit mentioned in subsection (1). [Act No. 7 of 1976, s. 2]?",Income Tax Act
What shall the Commissioner do if he or she is not entitled to a claim for an allowance by way of credit under subsection 42(7) of this Act ?,Income Tax Act
What is the tax that is charged on a person under this Act?,Income Tax Act
"What is the tax that is charged on the income of an incapacitated person in the name of his trustee, guardian, curator, committee or receiver appointed by a court, in the same manner and to the like amount as such incapacitated person would have been assessed and charged if he were not an incapacitated person?",Income Tax Act
What is the name of a non-resident person who is chargeable to tax under section 9 of this Act?,Income Tax Act
What is the legal definition of a non-resident person?,Income Tax Act
Where any executors or administrators distribute the estate of a deceased person before any change in the rate of tax at which they are liable in respect of a year of income?,Income Tax Act
What does a person have to do before a change in the rate of tax at which they are liable in respect of a year of income?,Income Tax Act
What is the name of the person who is liable for the payment of tax charged in the assessment?,Income Tax Act
What is the name of the person who is liable to tax?,Income Tax Act
What is the name of the person responsible under this Act for the payment of tax on behalf of another person?,Income Tax Act
"The Commissioner may, by notice in writing, require a person to furnish him within a reasonable time, not being less than thirty days from the date of service of the notice, with a return of income for any year of income containing a full and true statement of the income of such person, including income deemed to be his under this Act, liable to tax and of those particulars that may be required for the purposes of this Act; and such return shall include a declaration signed by such person, or by the person in whose name he is assessable, that such return is a full and true statement:?",Income Tax Act
What is the purpose of a return of income under this subsection to be made within a period not exceeding nine months from the date to which he makes up the accounts of such business?,Income Tax Act
"Where is the accounting period for which ends on some day other than 31st December in such year of income, in which year of income, has not made a provisional return of income for that year of income within four months of the end of such accounting period, has not been required to make a return of income for such year of income under subsection (1) shall, within fourteen days after the expiration of the period of four months, give notice in writing to the Commissioner that he is so chargeable: provided that an employee shall not be required to give notice– (i) if he had no income chargeable to tax for such year of income other than from emoluments; and (ii) if the tax payable in respect of those emoluments has been recovered by deduction under section 37 of this Act.?",Income Tax Act
"What is the name of the previous resident active partner if the partner named with precedence is not an active partner, to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return of such notice, with a return of?",Income Tax Act
"What is the purpose of the return of income of the partnership, ascertained under this Act as if the partnership were a person liable to tax, for any year of income prior to that in which the notice is served containing a full and true statement of the income and of such particulars as may be required for the purposes of this Act, including the names and addresses of the partners together with the amount of the share of the income to which each partner was entitled for such year of income. 52A. [Deleted by Act No. 8 of 1996, s. 40.] 52B. Final return with self-assessment (1) Notwithstanding any other provision of this Act–a) every individual chargeable to tax under this Act shall for any year of income commencing with the year of income commencing with the year of income 1992, furnish?",Income Tax Act
"What is the purpose of the return of income together with the declared self-assessment of tax on the declared income, shall be prepared on such a form or forms as shall be prescribed by the Commissioner?",Income Tax Act
"What does the Act No. 8 of 1991, s. 64, Act No. 9 of 1992, s. 48, Act No. 4 of 1993, s. 46, Act No. 8 of 1997, s. 41, Act No. 7 of 2002, s. 44, Act No. 4 of 2012, s. 19,?",Income Tax Act
What is the last name of the person who was convicted of rape?,Income Tax Act
"Where any person who carries on any business makes a return of income for any year of income, and accounts of his business for any accounting period relating to such year of income have been prepared or examined by another person in a professional capacity, then he shall furnish with such return of income– (a) a copy of such accounts signed by himself and by such other person together with a certificate signed by such other person– (i) where such accounts were prepared by such other person, specifying the nature of the books of accounts and documents from which the accounts were so prepared; and (ii) stating whether and subject to what reservations, if any, he considers that such accounts present a true and fair view of the gains or profits from such business for that accounting period; (b) in the case of a company or partnership, a certificate?",Income Tax Act
"What shall be signed by a majority of the directors or partners (of whom one shall be the partner who signed the return of income of the partnership), as the case may be, or, if there are less than three such directors or partners, by all such directors or partners:?",Income Tax Act
"What is the name of the person who has made a return of income and to whom subsection (1) applies to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a certificate signed by the professional person who prepared or examined the accounts a copy of which was sent with such return– (a) stating whether to the best of his knowledge and belief the certificate referred to in subsection (1)(b) is true and correct; (b) where such accounts were prepared by such professional person, recording recording?",Income Tax Act
Where any professional person refuses to give any certificate referred to in subsection (1) or (2) of this section he shall furnish to the person who made the return a statement in writing of his refusal and of the reasons therefor and the person who made such return shall send such statement to the Commissioner.?,Income Tax Act
"What is the name of the person who makes a return of income for a year of income and accounts of his business for any accounting period relating to such year of income as are necessary to support the information contained in the return together with– (a) a certificate signed by himself– (i) specifying the nature of the books of account and documents from which the accounts were prepared; (ii) stating whether the accounts reflect all the transactions of his business and present a true and fair view of the gains or profits from such business for such period; (b) in the case of a company or partnership, a certificate specifying the nature and amounts of all payments of whatever kind?",Income Tax Act
(5) For the purposes of this section–?,Income Tax Act
"[Act No. 13 of 1979, s. 5, Act No. 18 of 1979, Sch., Act No. 4 of 1993, s. 47, Act No. 6 of 2001, s. 51, Act No. 4 of 2004, s. 52, Act No. 8 of 2008, s. 36, Act No. 57 of 2012, s. 19.]?",Income Tax Act
"What is the purpose of the Act No. 8 of 1996, s. 41, Act No. 16 of 2014, s. 14.]?",Income Tax Act
"Where a person appearing to be chargeable with tax fails or refuses to keep the records, books or accounts which, in the opinion of the Commissioner are adequate for the purpose of computing tax, the Commissioner may, by notice in writing, require that person to keep such records, books, and accounts, and to keep them in such language, specified in the notice.?",Income Tax Act
What is the purpose of the “record”?,Income Tax Act
What is a legal term for a person who is not legally entitled to a certain amount of money?,Income Tax Act
"The Commissioner may, by notice in writing, require any employer or any other person making the payments herein referred to, to furnish him within reasonable time, not being less than thirty days from the date of service of such notice, with a return containing– (a) the names and addresses of all persons to whom or in respect of whom payments and allowances were made by him in respect of their employment, and the amounts of the payments and allowances made to each of such persons; (b) the names and addresses of all persons to whom he paid pensions in respect of past employment with him or with any other person and the amount of the pension paid to each of such persons:?",Income Tax Act
"In writing, which of the following is not a class of person or payment or allowance?",Income Tax Act
What is the name of the person who will be deducted in accordance with section 37 and with such other information as the Commissioner may require?,Income Tax Act
"The Commissioner may, by notice in writing, require a person carrying on any business to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return of all payments made by such person of any kind specified in the notice, being– (a) payments made in the course of the business for services rendered, or in anticipation of services to be rendered, by persons not employed in such business; or (b) payments for services rendered, or in anticipation of services to be rendered, in connection with the formation, acquisition, development, or disposal of the business or a part of it, by persons not employed in such business; or (c) periodical or lump sum payments in respect of any royalty.?",Income Tax Act
"What is the purpose of subsection (2) to state the amount of a payment shall, in relation to any consideration given otherwise than in the form of money, be construed as a requirement to give particulars of the consideration.?",Income Tax Act
What is a requirement to give particulars of the consideration?,Income Tax Act
"What may be required by the Commissioner to furnish him within a reasonable time, not less than thirty days from the date of service of such notice, with a return containing – (a) the name and address of the owner or lessor of such premises; and (b) a full and true statement of the rent or any other consideration payable for the occupation thereof.?",Income Tax Act
What may be required by the Commissioner to provide accommodation for any lodger or inmate to furnish him within a reasonable time?,Income Tax Act
What is the name and address of the person to whom it belongs?,Income Tax Act
What is the purpose of the Commissioner to provide a person with a reasonable time to furnish him within a reasonable time?,Income Tax Act
"What may the Commissioner do if the trustees of, or a party to, a settlement referred to in section 25 or 26 of this Act do not furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return containing such particulars as he may consider necessary for the purposes of those sections?",Income Tax Act
"What may the Commissioner require the trustees of a registered pension fund or pension scheme and an employer who contributes to any such fund to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return containing– (a) the name and place of residence of every person in receipt of any payment made under the regulations of such fund or scheme; (b) the amount and nature of any such payment; (c) a copy of the accounts of any such fund or scheme up to the last date prior to such notice to which such accounts have been made up; and (d) such further information and particulars in connection with any such fund or scheme or the regulations relating thereto as the Commissioner may require.?",Income Tax Act
What are the regulations relating thereto as the Commissioner may require?,Income Tax Act
"What may the Commissioner do at any time, at any time, require any person by whom benefits are payable under any annuity contract to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return giving the full name and address of each person to whom any annuity has been paid and the amount of the annuity so paid during any year of income?",Income Tax Act
"What may the Commissioner do at any time, at any time, require any resident company which pays a dividend to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return giving the full name and address of each shareholder to whom such dividend was paid and, in respect of each shareholder, full particulars of his shareholding at the date of declaration of such dividend, the gross amount paid or payable to him, the tax deducted thereupon and such other particulars that the Commissioner may require, as notified generally by notice published in the Gazette or as specified by notice in writing to any particular resident company.?",Income Tax Act
"What is the purpose of the Commissioner to require any person carrying on a business who, in the ordinary course of the operations thereof, receives or retains money in such circumstances that interest becomes payable thereon, and in particular, any person carrying on the business of banking, to furnish him within a reasonable time, not being less than thirty days from the date of service of such notice, with a return of all interest paid or credited by such person during a year specified in such notice in the course of his business, or any part of his business as may be so specified, on money received or retained in Kenya giving the names and addresses of the persons to whom the interest was paid or credited and stating, in each case, the amount of the interest:?",Income Tax Act
"What is deemed to have been duly served on the person carrying on the business, and where a separate notice shall, if served on the manager or other person in charge of such branch, be deemed to have been duly served on the person carrying on the business, any notice subsequently served under subsection (1) on the person carrying on the business shall not be deemed to extend to a transaction to which?",Income Tax Act
What is the name of a depositor or of information in relation to his deposit?,Income Tax Act
What does the Commissioner have to do with the return of dividends paid or credited during a year specified in the notice in respect of shares held?,Income Tax Act
How many years before the date of service of the notice was the service of the notice?,Income Tax Act
"72A. [Deleted by Act No. 29 of 2015, 2nd Sch.]?",Income Tax Act
What may be the reason for not assessing a person who has income chargeable to tax as expeditiously as possible after the expiry of the time allowed to such person under this Act for the delivery of a return of income?,Income Tax Act
"What is the name of the person who has not delivered a return of income for any year of income, whether or not he has been required by the Commissioner so to do, and the Commissioner considers that the person has income chargeable to tax for that year, he may, according to the best of his judgment, determine the amount of the income of that person and assess him accordingly; but such assessment shall not affect any liability otherwise incurred by such person under this Act in consequence of his failure to deliver the return. [Act No. 8 of 1991, s. 66, Act No. 6 of 1994, s. 43.]?",Income Tax Act
"74A. Instalment assessment (1) Without prejudice to his powers under section 73, Commissioner may proceed to make an instalment assessment for tax under section 12 in respect of any person after the expiry of the time allowed to that person under this Act for the payment of instalment tax; and (2) When a person has paid instalment tax under section 12 he shall thereupon be deemed to have been assessed for the purpose of instalment tax under this section on the basis of the amount of instalment tax paid; and (3) Where a person has not paid instalment tax for a year of income and the Commissioner considers that the person has or will have income chargeable to tax for that year, he may, according to the best of his judgment, estimate the income of that person and make an instalment assessment upon him accordingly.?",Income Tax Act
"[Does the Act No. 10 of 1990, s. 54, Act No. 8 of 1996, s. 42, Act No. 16 of 2014, s. 18.]?",Income Tax Act
"75A. [Repealed by Act No. 38 of 2016, s. 13.]?",Income Tax Act
What does the Commissioner consider to be necessary or expedient so as to arrive at the correct amount of the tax to be charged upon or to be payable by such employee for such year of income?,Income Tax Act
What does the Commissioner have to do to be charged upon or to be payable by such employee for such year of income?,Income Tax Act
"91A. [Deleted by Act No. 29 of 2015, 2nd Sch.]?",Income Tax Act
What is the date of service of an assessment made under section 73(2)(a) is before 31st May in the year following the year of income?,Income Tax Act
Which of the following is not a form of service of an assessment made under section 73(2)a): (i) or (ii) or (ii) or (ii)?,Income Tax Act
"What is the name of the person who has notified the Commissioner in writing as required by section 53(3), the provisional tax shall be due and payable within thirty days after the date of service by the Commissioner of the provisional assessment?",Income Tax Act
"What is the name of the person whose income is charged for the year of income in which the winding-up commences and for the preceding year of income shall be deemed for the purpose of priority of debts but for that purpose only, to be the date next before the date of the winding-up order or the resolution, special resolution or extraordinary resolution, as the case may be, passed for the winding-up of the company, and whether or not assessments have been made before that date. (6) Deleted by Act No. 29 of 2015, 2nd Sch. (7) Deleted by Act No. 29 of 2015, 2nd Sch. (8) Deleted by Act No. 29 of 2015, 2nd Sch. [Act No. 2 of 1975, s. 5, Act No. 7 of 1976, s. 2, Act No. 13 of 1979, s. 5, Act No. 8 of 1989, s. 21, Act No. 10 of 1990, s. 55, Act No. 4 of 1993, s. 54, Act No.?",Income Tax Act
"What is the date for payment of tax under self-assessment under self-assessment (1) Where any person is required to furnish a return under section 52B, the tax chargeable thereunder shall be due and payable on the last day of the fourth month following the end of the year of income or accounting period. (2) Where the Commissioner makes an additional assessment under section 73(2)(b), the tax charged thereunder shall be deemed to have been due and payable on the last day of the fourth month following the end of the year of income or accounting period. [Act No. 8 of 1991, s. 69, Act No. 4 of 1993, s. 54, Act No. 8]?",Income Tax Act
"[Act No. 8 of 1991, s. 69, Act No. 4 of 1993, s. 54, Act No. 8 of 1997, s. 46, Act No. 5 of 1998, s. 38, Act No. 4 of 2004, s. 56.]?",Income Tax Act
"What is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person is convicted of a crime, what is the name of a law that states that if a person?",Income Tax Act
"96A. [Deleted by Act No. 29 of 2015, 2nd Sch.]?",Income Tax Act
Where is the debt due and payable out of his estate?,Income Tax Act
aircraft is owned by that person until the tax has been paid?,Income Tax Act
What is the name of the authority in respect of a refusal of clearance under this section?,Income Tax Act
"What is the purpose of a will or settlement, other than a settlement to which section 25 or 26 of this Act applies, income (in this section referred to as the trust income) arising from a fund is accumulated for the benefit of a person contingently on his attaining some specified age or marrying then, if that person proves to the satisfaction of the Commissioner that the contingency has happened, he shall, on making to him a claim for that purpose, be entitled to have repaid to him a sum equal to the amount by which the total amount of tax borne by the trust income during the period of accumulation exceeds the total amount of additional tax which would have been borne by him during that period if the trust income and the income from any other fund subject to the same trust for accumulation had been included in his total?",Income Tax Act
What is the purpose of calculating the amount of income from any other fund subject to the same trust for accumulation?,Income Tax Act
What is the maximum penalty for a person guilty of an offence under this Act for which no other penalty is specifically provided?,Income Tax Act
"Which of the following is not a right of a person to be guilty of an offence: a) failing to furnish a return or give a certificate as required by section 35 (5) of this Act; or (b) failing to give notice to the Commissioner as required by section 52 (3) of this Act; or (c) deleted by Act No. 9 of 2025, s. 26(b); (d) failing to keep records, books or accounts in accordance with the requirements of a notice served on him under section 55(1) of this Act, or fails to keep those records, books or accounts in the language specified in the notice; or (e) failing to preserve a record, document or book of account in contravention of section 55 (2) of this Act; or (f) deleted by Act No. 9 of 2025, s. 26(c); (g) destroys, damages or defaces any accounts or other documents in contravention of a notice?",Income Tax Act
"9 of 2025, s. 26(c); (g) destroys, damages or defaces any accounts or other documents in contravention of a notice served on him under section 56 (1) of this Act; or (h) deleted by Act No. 9 of 2025, s. 26(d); (i) fails to answer any question lawfully put to him, or to supply any information lawfully required from him, under this Act; or (j) fails to supply prescribed certificates as required by section 37; (k) when requested by the Commissioner, fails to furnish the identifying number required under section 132, or fails to include in any return, in a statement or in other documents the identifying number when required to do so.?",Income Tax Act
"[Act No. 7 of 1976, s. 2, Act No. 8 of 1991, s. 72, Act No. 9 of 2025, s. 26.]?",Income Tax Act
"123A. [Deleted by Act No. 29 of 2015, 2nd Sch.]?",Income Tax Act
"127A. [Deleted by Act No. 29 of 2015, 2nd Sch.] 127B. [Deleted by Act No. 29 of 2015, 2nd Sch.] 127C. [Deleted by Act No. 29 of 2015, 2nd Sch.] 127D. [Deleted by Act No. 29 of 2015, 2nd Sch.] 127E.?",Income Tax Act
What does the Cabinet Secretary have to do with the provisions of this Act?,Income Tax Act
What Act shall have effect notwithstanding any Act of the Community and shall not be construed as being repealed by any Act of the Community enacted hereafter?,Income Tax Act
"Act, 1971, shall be read and construed as if, when enacted, the Second Schedule thereto contained the following additional paragraph– ""3. The non-resident tax rates shall be the rates set out in paragraph 1 of the Third Schedule to this Act and for the purposes of this paragraph such rates shall be charged from 18th June, 1971.""?",Income Tax Act
"What is the name of the Act No. 13 of 1975, s. 2, Act No. 7 of 1976, s. 2, Act No. 12 of 1977, s. 5, Act No. 8 of 1978, s. 9, Act No. 6 of 1981, s. 5, Act No. 8 of 1983, s. 17, Act No. 18 of 1984, s. 5, Act No. 8 of 1985, s. 14, Act No. 10 of 1986, s. 33, Act No. 10 of 1987, s.?",Income Tax Act
"Act No. 8 of 1985, s. 14, Act No. 10 of 1986, s. 33, Act No. 10 of 1987, s. 36, Act No. 3 of 1988, s. 43, Act No. 10 of 1988, s. 34, Act No. 10 of 1990, s. 59, Act No. 8 of 1991, s. 74, Act No. 8 of 1996, s. 44, Act No. 8 of 1997, s. 49, Act No. 5 of 1998, s. 39, Act No. 6 of 2001, s. 53, Act No. 10 of 2006, s. 29, Act No. 38, Act No. 10, 2010, s. 32, Act No. 57 of 2012, s. 23, Act No. 38 of 2013, s. 22, Act No. 14 of 2015, Act No. 11 of 2017, Act No. 15 of?",Income Tax Act
"In what year was Act No. 14 of 2015, Act No. 38 of 2016, Act No. 11 of 2017, Act No. 15 of 2017, Act No. 9 of 2018, Sch., Act No. 23 of 2019, s. 14, Act No. 2 of 2020, s. 8, Act No. 8 of 2021, s. 18, Act No. 22 of 2022, s. 20, Act No. 4 of 2023, s. 24, Act No. 12 of 2024, s. 14, Act No. 9 of 2025, s. 28.]?",Income Tax Act
WHICH IS EXEMPT FROM TAX?,Income Tax Act
What is the purpose of the memorandum of association or by-laws to define an amateur or a professional and providing that no person may be or continue to be a member of such association if such person is not an amateur?,Income Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Income Tax Act
What is the name of the regional headquarters in Kenya?,Income Tax Act
"What is the purpose of the exemption under this paragraph – (A) for a period of five years but may be revoked by the Commissioner for any just cause; and (B) shall, where an applicant has complied with all the requirements of this paragraph, be issued within ninety days of the lodging of the application?",Income Tax Act
"[Act No. 13 of 1975, Act No. 6 of 2001, s. 53, Act No. 57 of 2012, s. 23(b), Act No. 4 of 2023, s. 24, Act No. 9 of 2025, s. 28(a)]?",Income Tax Act
What is the name of the person who certifies that it is required to be paid free of tax by the terms of an agreement to which the Government is a party either as principal or guarantor and that it is in the public interest that such income shall be exempt from tax?,Income Tax Act
Where is the exemption conferred by this paragraph not applied to so much of such allowance as is equal to the amount of such deduction?,Income Tax Act
"What is the name of the person in the public service of the Government of that country in respect of his office under that Government where such person is resident in Kenya solely for the purpose of performing the duties of his office, where such emoluments are payable from the public funds of such country and are subject to income tax in such country?",Income Tax Act
