question,act
"What is the name of the select committee of the National Assembly to be known as the Constitutional Implementation Oversight Committee which shall be responsible for overseeing the implementation of this Constitution and which, among other things— (a) shall receive regular reports from the Commission on the Implementation of the Constitution on the implementation of this Constitution including reports concerning— (i) the preparation of the legislation required by this Constitution and any challenges in that regard; (ii) the process of establishing the new commissions; (iii) the process of establishing the infrastructure necessary for the proper operation of each county including progress on locating offices and assemblies and establishment and transfers of staff; (iv) the devolution of powers and functions to the counties under the legislation contemplated in section 15 of this Schedule; and (v) any impediments to the process of implementing this Constitution;?",Constitution of Kenya
What does the Attorney-General have to do to ensure the timely introduction and passage of the legislation required by this Constitution?,Constitution of Kenya
What is the purpose of the Commission for the Implementation of the Constitution?,Constitution of Kenya
"What is the purpose of the Commission to monitor, facilitate and oversee the development of legislation and administrative procedures required to implement this Constitution?",Constitution of Kenya
What is the purpose of the Assembly to extend its life?,Constitution of Kenya
What are the rights and obligations of the national government or the Republic under this Constitution?,Constitution of Kenya
"Which of the following is not a law that was in effect immediately before the effective date: a) a law that was in effect immediately before the effective date, or b) a provision of this Constitution that is in effect assigns responsibility for that matter to a different State organ or public officer?",Constitution of Kenya
"Which of the following is not a legal term for a freehold interest in land in Kenya held by a person who is not a citizen: (1) On the effective date, any other freehold interest in land in Kenya held by a person who is not a citizen shall revert to the Republic of Kenya to be held on behalf of the people of Kenya, and the State shall grant to the person a ninety-nine year lease at a peppercorn rent. (2) On the effective date, any other interest in land in Kenya greater than a ninety-nine year lease held by a person who is not a citizen shall be converted to a ninety-nine year lease. (3) The provisions of Article 71 shall not take effect until the legislation contemplated under that Article is enacted.?",Constitution of Kenya
"What is the name of the first election for the President, the National Assembly, the Senate, county assemblies and county governors under this Constitution?",Constitution of Kenya
What is the name of the National Assembly that existed immediately before the effective date shall continue as the National Assembly for the purposes of this Constitution for its unexpired term?,Constitution of Kenya
"What is the term for a function or power that is required to be performed or exercised by both Houses, acting jointly or one after the other, shall be deemed to have been duly performed or exercised by the Senate?",Constitution of Kenya
What is the name of the person who was elected President before the effective date that is not eligible to stand for election?,Constitution of Kenya
What is the name of a person who was elected President before the effective date?,Constitution of Kenya
"What does the President and any State officer or other person who had, before the effective date, taken and subscribed an oath or affirmation of office under the former Constitution, or who is required to take and subscribe an oath or affirmation of office under this Constitution, shall take and subscribe the appropriate oath or affirmation under this Constitution?",Constitution of Kenya
What is the purpose of the Commissions to consider legislation under subsection (1) and subsection (1)?,Constitution of Kenya
What does the legislation referred to in subsection (1) provide for?,Constitution of Kenya
What does the Commission on the Implementation of the Constitution provide mechanisms to ensure that the Commission on the Implementation of the Constitution can perform its role in monitoring the implementation of the system of devolved government effectively?,Constitution of Kenya
What is the first and second determination of the basis of the division of revenue among the counties?,Constitution of Kenya
How many years after the effective date shall the national government restructure the system of administration commonly known as the provincial administration to accord with and respect the system of devolved government established under this Constitution?,Constitution of Kenya
What is the legal basis of the Local Government Act (Cap. 265)?,Constitution of Kenya
What is the purpose of the Rules for the enforcement of the fundamental rights and freedoms under section 84(6) of the former Constitution?,Constitution of Kenya
What is the name of the Court of Appeal judge appointed under Article 171(2)(c)?,Constitution of Kenya
"Who is appointed under Article 171(2)(f) to be identified by the statutory body responsible for the professional regulation of advocates; and (d) one of the members appointed by the President under Article 171(2)(h), to be identified by the President?",Constitution of Kenya
What does the Court of Appeal have jurisdiction over matters assigned to the Supreme Court?,Constitution of Kenya
What is the name of the court where all judicial proceedings pending before any court shall continue to be heard and shall be determined by the same court or a corresponding court established under this Constitution or as directed by the Chief Justice or the Registrar of the High Court?,Constitution of Kenya
What is the legal basis for the removal of a judge from office by virtue of the operation of legislation contemplated under subsection (1)?,Constitution of Kenya
Who is the Chief Justice in office immediately before the effective date?,Constitution of Kenya
What is the name of the Commission on the Implementation of the Constitution and the Commission on Revenue Allocation?,Constitution of Kenya
Who is the Vice Chairperson of the Kenya National Human Rights and Equality Commission for?,Constitution of Kenya
Who is the Vice-President of the Kenya National Human Rights and Equality Commission?,Constitution of Kenya
What does the Boundaries Commission establish under the former Constitution?,Constitution of Kenya
What does the Constitution mean?,Constitution of Kenya
What does the Interim Independent Electoral Commission establish under section 41 of the formerConstitution?,Constitution of Kenya
What is the National Accord and Reconciliation Act?,Constitution of Kenya
"What is the name of the person who, having been born outside Kenya, is a citizen of the United Kingdom and Colonies or a British protected person, if his father or mother becomes, or would but for his or her death have become, a citizen of Kenya by virtue of subsection (1), become a citizen of Kenya on 12th December, 1963?",Constitution of Kenya
"If a person has vacated an office, which of the following is not included in subsection (2)?",Constitution of Kenya
What is the purpose of the Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of Act of?,Constitution of Kenya
What shall the Auditor-General continue in office for a period of no more than twelve months after the effective date and the subsequent appointments to those offices shall be made under this Constitution?,Constitution of Kenya
What is the law applicable to pensions in respect of holders of constitutional offices under the former Constitution?,Constitution of Kenya
"What is the legal successor of the corresponding office or institution, established under the former Constitution or by an Act of Parliament in force immediately before the effective date, whether known by the same or a new name?",Constitution of Kenya
What are the functions and powers of the county?,Constitution of Kenya
What is the name of the national flag?,Constitution of Kenya
"I, ........................................................., in full realisation of the high calling I assume as President/Acting President/ Deputy President of the Republic of Kenya, do swear/solemnly affirm that?",Constitution of Kenya
"What does the high calling I assume as President/Acting President/ Deputy President of the Republic of Kenya, do swear/solemnly affirm that I will be faithful and bear true allegiance to the Republic of Kenya; that I will obey, preserve, protect and defend this Constitution of Kenya, as by law established, and all other laws of the Republic; and what does the high calling I assume as President/Acting President/ Deputy President of the Republic of Kenya, do swear/solemnly affirm that I will truly and diligently serve the people and the Republic of Kenya in the office of the President/Acting President/ Acting President of the Republic of Kenya; that I will diligently discharge my duties and perform my functions in the Office of President/Acting President of the Republic of Kenya; and what does the high calling I assume as President/Acting President/ Deputy President of the Republic of Kenya, do swear/solemnly affirm that I will truly and diligently serve the people and the Republic of Kenya in the office of the President/Acting President/ Deputy President of the Republic of Kenya, do swear/solemnly affirm that I will truly and diligently serve the people and?",Constitution of Kenya
"What will I do to all in accordance with this Constitution, as by law established, and the laws of Kenya, without fear, favour, affection or ill- will?",Constitution of Kenya
"What is the purpose of the President of the Republic of Kenya to do justice to all without fear, favour, affection or ill-will?",Constitution of Kenya
What is the purpose of the oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case of an oath in the case?,Constitution of Kenya
"What does the Chief Justice/President of the Supreme Court, a judge of the Supreme Court, a judge of the Court of Appeal, a judge of the High Court) do?",Constitution of Kenya
"What is the name of the judge of the Supreme Court, a judge of the Court of Appeal, a judge of the High Court?",Constitution of Kenya
"What is the meaning of OATH /AFFIRMATION OF MEMBER OF PARLIAMENT (SENATE/ NATIONAL ASSEMBLY) I,..........................................................., having been elected a member of the Senate/National Assembly do swear (in the name of the Almighty God) (solemnly affirm) that I will bear true faith and allegiance to the people and the Republic of Kenya; that I will obey, respect, uphold, preserve, protect and defend this Constitution of the Republic of Kenya; and that I will faithfully and conscientiously discharge the duties of a member of Parliament. (So help me God.) *OATH FOR SPEAKER/DEPUTY SPEAKER OF THE SENATE/NATIONAL ASSEMBLY I,..........................................................., having been elected a member of the Senate/National Assembly do swear (in the name of the Almighty God) (solemnly affirm) that I will bear true faith and allegiance to the people and the Republic of Kenya; that I will faithfully and conscientiously discharge the duties of a member of Parliament. (So help me God.)?",Constitution of Kenya
Which of the following is not a form of a Constitution of the Republic of Kenya?,Constitution of Kenya
