question,act
"What are the provisions of the Criminal Procedure Code with respect to bonds for good behaviour, including the provisions as to their enforcement?",Children Act
What is the aim of foster care placement?,Children Act
What is the name of the child that is placed in a family based alternative care?,Children Act
"What is the legal definition of ""foster care""?",Children Act
What does the Court take into account in determining an application for extension of foster care beyond the period of three years?,Children Act
What is the legal status of the child?,Children Act
"Where a child has, by virtue of a care order, been committed to a rehabilitation school or to a charitable children’s institution, the Secretary, in consultation with the manager or other authorised officer of the institution, may place the child with a foster parent for such period as the Secretary may from time to time authorise. (3) Without prejudice to the generality of subsection (2), a child in relation to whom a care order has been made by reason of having been found guilty of a criminal offence, shall not be placed with a foster parent without leave of the Court.?",Children Act
"Where a child has been placed in the care of a foster parent, it shall be the duty of the Secretary—(a) to supervise and assess the condition of the child from time to time; and (b) to take such steps as shall be necessary to safeguard the welfare of the child.?",Children Act
What is the term for the death of a foster parent?,Children Act
What shall the Secretary do if he or she deems that he or she is a foster parent?,Children Act
What is the name of a person who voluntarily assumes responsibility for the care and protection of a child in a situation of emergency that may exercise temporary foster care over the child for a period not exceeding three months pending reunification of the child with his or her parent or guardian or placement in foster care under this Act?,Children Act
What does the law entail in regards to the maintenance of the child as if such foster parent were the parent or guardian of the child?,Children Act
A person who is convicted by a Court of competent jurisdiction for any of the offences in the Third Schedule or similar offences shall not be appointed to be a foster parent.?,Children Act
What may be the reason for a foster parent not being appointed to be a foster parent?,Children Act
What is the best interest of the child?,Children Act
What shall the Secretary do if he is shown to the satisfaction of the Secretary that the application has not been done following the procedure set out in rules made under this Act?,Children Act
"How many children may be placed in foster care with a single person or two persons in the same household, except where—a) the children are siblings or blood relatives; or (b) the Secretary is of the view that, in the circumstances of any particular case, such placement is in the best interest of all the children.?",Children Act
What shall the Secretary keep and maintain a register to be known as the Foster Care Register containing the particulars of all foster care placements specified in regulations?,Children Act
"What shall the Secretary do on the application of a foster parent or the parent or guardian of a child, on the application of a foster parent or the parent or guardian of a child, direct that an agreement be made between the foster parent and the parent or guardian of a child placed in foster care stipulating the maintenance payable by such parent or guardian for the child’s care?",Children Act
"Which of the following is not a legal term for a foster care placement made under this Part: a) where the biological parent reclaims care of the child, the bond that exists between the child and the child's biological parent; b) the bond that subsists between— (i) the child and the foster parent; and (ii) the prospects of achieving social stability in the child's life by— (i) returning the child to the biological parent; (ii) allowing the child to remain in foster care with the foster parent; (iii) placing the child in any other alternative family care; or (iv) adoption?",Children Act
What is the purpose of the decision to reunite a child with his or her biological parents on termination of foster care placement?,Children Act
"What is a person who, without reasonable cause, contravenes any of the provisions of this Part commits an offence and is liable on conviction to a fine not exceeding two hundred thousand shillings or to imprisonment for a term not exceeding two years, or to both?",Children Act
What does the Cabinet Secretary do in order to make regulations for the better carrying out of the provisions of this Part?,Children Act
What does the Chief Justice stand for?,Children Act
"What is the meaning of ""adoption order""?",Children Act
What is the name of the country where the prospective parent or parents have a nationality?,Children Act
"Who shall not commence any arrangements for the adoption of a child unless— (a) the Council, in accordance with the rules, has declared the child free for adoption; and (b) the child has attained the age of six weeks.?",Children Act
"What does a person who contravenes subsections (1) or (2) of this section commits an offence and shall, on conviction, be liable to imprisonment for a term not exceeding three years or to a fine not exceeding one million shillings, or to both?",Children Act
"Who is a Kenyan citizen, or was born in Kenya?",Children Act
Which of the following children shall be eligible for adoption: a child who is an orphan and has no guardian or caregiver able and willing to take care of the child; b) a child who has been abandoned or whose parents’ or guardian’s whereabouts cannot be traced within a period of one year; c) children who are willingly offered for adoption by their biological parents in accordance with regulations made under this Part.?,Children Act
Which of the following is not a legal requirement for the adoption of a child?,Children Act
"The Court shall not make an adoption order in favour of an applicant or joint applicants if the applicant or joint applicants, or any of them—(a) is of unsound mind within the meaning of the Mental Health Act (Cap. 248); (b) is incapable of exercising proper care and guardianship of a child; (c) has been convicted by a Court of competent jurisdiction for any of the offences specified in the Third Schedule or similar offences; (d) in the case of joint applicants, if the applicants are not married to each?",Children Act
"A third Schedule or similar offences; (d) in the case of joint applicants, if the applicants are not married to each other; (e) is a sole male applicant except where the applicant is a biological relative of the child; or (f) is a foreign applicant except where the applicant is a biological relative of the child.?",Children Act
"What is the parent or guardian of the child, or any person who is liable by virtue of any order or agreement to contribute to the maintenance of the child; (b) on the application of one of the spouses, the consent of the other spouse; and (c) in the case of a child who has attained the age of ten years, the child himself or herself. (9) If the child referred to in subsection (8)(c) has a disability which restricts or impairs the child’s ability to independently give his or her consent, the child shall be accorded such assistance, including the assistance of an intermediary, to facilitate his or her written consent.?",Children Act
"The Court may dispense with any consent required under section 186(8) paragraphs (a), (b) and (c) if the Court is satisfied that— (a) in the case of the parent or guardian of the child, the parent or guardian has abandoned, neglected, persistently failed to maintain or persistently ill-treated the child; (b) in the case of a person liable by virtue of an order or agreement to contribute to the maintenance of the child, that person has persistently neglected or refused to make contribution in accordance with the order; or (c) in any other case, except in respect of the consents required under section 186(8)(c) and (9), the person whose consent is required cannot be found or is incapable of giving his or her consent, or that his or her consent has been unreasonably withheld.?",Children Act
"What is the purpose of the Court to dispense with the consent of the spouse of the applicant for an adoption order if satisfied that the person whose consent is to be dispensed with cannot be found or is incapable of giving consent, or that the spouses have separated or divorced and are separated?",Children Act
"The Court shall consider whether or not to dispense with the consent required under this section, the Court shall regard the interests of the child as paramount and, subject to?",Children Act
What is the purpose of a declaration made on oath and attested by a duly qualified legal?,Children Act
What is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by the mother of a child that is at least six weeks old on the date on which the document was executed; and what is the name of the document that is signed by?,Children Act
How old is the document when it was executed?,Children Act
"Where an application is made for an adoption order, the Court shall, either of its own motion or on application by any party to the proceedings, make an order appointing a fit person to be guardian ad litem of the child to whom the application relates. (2) The guardian ad litem shall be under duty to—a) safeguard the interests of the child pending the determination of the adoption proceedings; (b) investigate and report to the Court on the facts and circumstances relating to the adoption of the child; (c) make recommendations as to the propriety of making any interim orders or an adoption order in respect of the child; (d) intervene on behalf of the child and arrange for the care of the child in the event of the withdrawal of any consent prescribed by this Act; and (e) undertake such other duties as the Court may from?",Children Act
What shall the Court have power to extend the appointment of a guardian ad litem until the date of?,Children Act
What does the Court have power to extend the appointment of a guardian ad litem until the date of the determination of the appeal?,Children Act
"Where an application for an adoption order is pending in Court— (a) any person who has consented to the adoption shall not be entitled, except with leave of the Court, to remove the child from the care and control of the applicant; (b) the applicant who has received a child into his or her care for the purposes of an adoption shall not, without leave of the Court, remove the child from Kenya, and where an application is made for such leave, the Court may only make an order if it is satisfied that— (i) exceptional circumstances exist in relation to the health, welfare and safety of the child; (ii) the written consent of the parents or guardian of the child, if they are living or can be found, to the removal of the child from Kenya has been obtained; and (iii) a welfare report has been made by whom?",Children Act
"Where a Court makes an order under this section, the Court shall make a wardship order in respect of the child, and shall cause the applicant to execute a security bond with sureties requiring that the child be returned to Kenya by the applicant within such period as may be specified by the Court, and give such directions as may be necessary to secure the return of the child to Kenya.?",Children Act
What is the purpose of the Court to dispense with such proceedings?,Children Act
What does the Court have to do to make an interim order in the proceedings subject to the power of the Court to dispense with such consent?,Children Act
"A person who is a biological parent of a child in respect of whom an adoption order has been granted by a Court may apply to the Court for review of the order for adoption on grounds that—a) the child in respect of whom an adoption order has been granted by a Court was lost or abducted; (b) the biological parent reported to the Secretary and took all measures to trace, to find and to reunite with the child and were not successful; and (c) it is in best interest of child to reunite with the child with their biological parent.?",Children Act
What may be the best title for a court order for joint custody?,Children Act
"Which of the following is not a legal requirement for the adoption of a child in Kenya: b) a) all efforts to trace the child’s parents and relatives, and reunify with them have, despite State support, failed; and (c) have satisfied the Court that the country where they ordinarily reside and where they intend to reside with the child immediately after the making of the adoption order will respect and recognise the adoption order and grant resident status to the child; and (d) have been authorised and recommended as persons who are fit, including?",Children Act
What is the purpose of the adoption order?,Children Act
What are the requirements of section 191?,Children Act
What may be the reason for a kinship adoption order?,Children Act
"Which of the following is not a legal requirement for an adoption order: a) every person whose consent is required under this Part, which consent has not been dispensed with, has consented to and understands the nature and effect of the adoption order for which the application is made; b) in the case of a parent, the parent understands that the effect of the adoption order is to permanently deprive him or her of his or her parental rights; c) if made, the order will be in the best interests of the child, having regard to the wishes of the child, depending on the child’s age and understanding, and to the ability of the applicant to maintain and educate the child; d) if made, the order will be in the best interests of the child, having regard to the wishes of the child, depending on the child’s age and understanding, and to the ability of the applicant to maintain and educate the child; c) if made, the order will be in the best interests of the child, having regard to the wishes of the child, depending on the child’s age and understanding, and to the ability of the applicant to maintain and educate the child?",Children Act
"Who has not received or agreed to receive, and that no person had made or given or agreed to make or give to the applicant, any payment or other reward in consideration of the adoption; (e) any person whose consent is dispensed with on the grounds of incapacity is still incapable of giving consent at the date of making the order; (f) where the applicant is not a relative of the child, reasonable steps have been taken to inform the relatives of the child of the proposed adoption, and no relative who is capable of exercising care over the child has expressed willingness to do so; (g) both the applicant and the child have been assessed and evaluated by a duly registered adoption society in accordance with this Act and the society’s report delivered to the Court; and (h) the Council has certified and declared the child free for what?",Children Act
"The Council has certified and declared the child free for adoption under this Part on such terms and conditions as the Court may think fit, including orders—a) requiring the adopter, by bond or otherwise, to make such provision for the child as, in the opinion of the Court, are just and expedient;b) directing that the child shall not be removed from the jurisdiction of the Court without leave of the Court for such period as the Court may specify;c) requiring the adopter to accept supervision by, and advice from, an adoption society specified by the Court for such period as the Court may direct;d) requiring the adopter to accept supervision by, and advice from, an adoption society specified by the Court for such period as the Court may direct;c) requiring the adopter to accept supervision by, and advice from, an adoption society specified by the Court for such period as the Court may direct;d) requiring the adopter to accept supervision by, and advice from, an adoption society specified by the Court for such period as the Court may direct;d) requiring the adopter to accept supervision by, and advice from, an adoption society specified by the Court for such period as the Court may direct;d?",Children Act
What is the purpose of the adoption of the adopter in Kenya?,Children Act
What does the Court have to do to appoint a guardian of the child in the event that the adopter or joint adopters die or become incapacitated before the child attains the age of eighteen years?,Children Act
What does the Court have to do to make an adoption order or an interim adoption order in respect of a child who has previously been the subject of an adoption order under this Act or any other written law in any Commonwealth jurisdiction?,Children Act
What does the Court have to do to make an adoption order?,Children Act
What does the Court of Appeal stand for?,Children Act
"Where is the Court which makes an adoption order made before the commencement of this Act, the power of the Court under subsection (1) shall include power to vary the order—a) by the insertion of the country of birth of the adopted person; or (b) where the order does not specify a precise date as the date of birth of the adopted person, by the insertion of the date which appears to the Court to be the probable date on which the person was born, and the requirements of subsection (1) will apply with immediate effect?",Children Act
What does the Court making the order to quash shall direct the Registrar to cancel any entry in the Register of Births together with any entry in the Adopted Children Register effected in pursuance of the order?,Children Act
What shall the Court direct the Registrar to issue a certified copy of an entry in the Adopted Children Register on payment of such fee as the Registrar may prescribe?,Children Act
What is the name of the Registrar who maintains a record that traces the connection between an entry in the Register of Births and an entry that corresponds in the Adopted Children Register?,Children Act
What is the purpose of the adoption order in respect of a child not being a child who has previously been the subject of an adoption order made by the Court under this Act?,Children Act
"Where is the Court of the identity of the child to whom an entry in the Register of Births relates, any adoption order made pursuance of the application shall contain a direction to the Registrar to cause the entry in the Register of Births to be marked with the word ""Adopted""?",Children Act
"What is the purpose of marking an entry in the Register of Births with the word ""Adopted""?",Children Act
"In any case where two spouses are joint adopters, who shall stand in relation to the adopter as a child born of the adopter?",Children Act
"What is the purpose of any written law relating to marriage for the time being in force in Kenya, an adopter and the child whom he or she has been authorised to adopt under an adoption order, shall be deemed to be within the prohibited degrees of consanguinity?",Children Act
"What is a prohibited degree of consanguinity, and the provisions of this subsection shall continue to have effect notwithstanding that some person other than the adopter is authorised by a subsequent order to adopt the same child?",Children Act
What is the parent of a deceased child who has been authorized to adopt?,Children Act
"Where is the care order made in respect of a child previously committed to the care of foster parents, a voluntary children’s institution, a children’s institution, or a rehabilitation school by a care order in force under this Act?",Children Act
"Where at any time after the making of an adoption order the adopter or the adopted child or any other person dies intestate in respect of any movable or immovable property, the property shall devolve in all respects as if the adopted child were a biological child of the adopter. (2) The provisions of subsection (1) shall not apply to any property which is subject to a settlement or an entailed interest under a disposition made before the date of the adoption order in accordance with the law of succession. (3) In any disposition of movable or immovable property made, whether by instrument inter vivos or by will, including a codicil, at the date of an adoption order—(a) any reference, whether express or implied, to the child or children of the adopter shall be construed as, or as including, a reference to the adopted child; (b) any reference,?",Children Act
What kind of reference shall be made to a person related to the adopted child in any degree shall be construed as a reference to the person who would be related to him or her in that degree if he or she were the child of the adopter?,Children Act
"What is the purpose of the application of any written law for the time being in force relating to the devolution of any property in accordance with section 205, and for purposes of the construction of any such disposition as is mentioned in that section, an adopted child shall be deemed to be related to any other person being the child or adopted child of the adopter or, in the case of a joint adoption, of either of the adopters—(a) where he or she was adopted by two spouses jointly and that the other person is the child or adopted child of both of them, as brother and sister of the whole blood; and (b) in any other case, as brother and sister of the half blood.?",Children Act
"Where is the adoption order made in respect of a person who has previously been adopted, the previous adoption shall be disregarded, for the purposes of section 205, in relation to the devolution of?",Children Act
What is the purpose of the adoption of a person dying intestate after the date of the adoption order and in relation to any disposition of property made after that date?,Children Act
"Where a child has been adopted, whether before or after the commencement of this Act, in any place, and the adoption is one to which this section and other written laws apply, the adoption shall have the same effect as an adoption order validly made under this Act. (2) Subsection (1) shall apply to an adoption in any place outside Kenya if—a) the adoption order was made by a Court of law in the Commonwealth and any Court of competent jurisdiction in any other country; (b) in consequence of the adoption, according to the law of that country, a right superior to that of any natural parent of the adopted child in respect of the custody of the child; and (c) in consequence of the adoption, the adopter had, immediately following the adoption, according to the law of that country, a right superior or equal to that of?",Children Act
"What is the nationality of the country where the adoption was made and a national of the country which had jurisdiction in respect of that place, but not otherwise?",Children Act
What is the purpose of the application for registration of an adoption society under this Act?,Children Act
"Where does the Council approve the registration of an adoption society, the Certificate of Registration issued under this section shall be valid for a period of twelve months from the date of registration and liable to review by the Council at the end of the term?",Children Act
What may be the reason for the decision of the Council to recommend refusal or cancellation of the registration of an adoption society?,Children Act
"What does a person who takes part in the management or control of a society or association, whether incorporated or unincorporated, for the purpose of making arrangements for the adoption of a child or children, but which is not registered for that purpose, commit an offence and shall, on conviction, be liable to imprisonment for a term not exceeding ten years or to a fine not exceeding two million shillings, or to both?",Children Act
What is the legal definition of shillings?,Children Act
What is the purpose of the adoption society?,Children Act
What is the purpose of the Court to act as a guardian in relation to his rights as a parent or guardian?,Children Act
What is the purpose of this Act?,Children Act
"What is a person in possession or control over any documents or records referred to in subsection (1), and who at any time communicates such information or anything therein contained, or makes any comments to any third person other than— (a) the Court, the Council, the Cabinet Secretary, the Registrar or any other member or officer of the society; or (b) an advocate representing the applicant or the guardian ad litem appointed under this Part, otherwise than for the purposes of the purposes of this Part?",Children Act
"What is the name of the person who commits an offence and is liable, on conviction, to imprisonment for a term not exceeding two years, or to a fine not exceeding two hundred thousand shillings, or to both?",Children Act
"What shall the Cabinet Secretary, by order in writing, exempt any person by name or office from the provisions of subsection (2)?",Children Act
Which of the following is not a payment the making or receipt of which is sanctioned?,Children Act
What is the name of an advocate representing any party in or in connection with an application for an application for an adoption order?,Children Act
What is the name of the person who is a member of an adoption society?,Children Act
"What is the purpose of subsection (1) for a person who contravenes subsection (1) commits an offence and shall, on conviction, be liable to imprisonment for a term not exceeding twelve months or to a fine not exceeding two hundred thousand shillings, or to both?",Children Act
"Where is any offence under any regulations made under this Act committed by a body corporate is proved to have been committed with the consent or connivance of, or to be attributable to any neglect on the part of, any director, manager, member of a committee, secretary or other officer of the body, he or she, as well as the body corporate, shall be deemed to have committed that offence and shall be liable to the respective penal sanctions prescribed under this Act.?",Children Act
"What shall the Cabinet Secretary make regulations for the better carrying into effect the provisions of this Part, and, without prejudice to the generality of this section, for any of the following purposes—(a) regulating and maintaining supervision over the activities of adoption societies and persons or associations purporting to assist in making arrangements for the adoption of children;(b) regulating and maintaining supervision over the activities of persons or associations purporting to assist in making arrangements for kafaalah and the manner in which such arrangements shall be conducted; (c) regulating the making of international adoptions and prescribing safeguards therefor; (d) prescribing the manner in which arrangements for adoption shall be conducted; or (e) prescribing any matter required to be prescribed under this Part.?",Children Act
What does the Chief Justice need to do before this part of the court?,Children Act
What is the name of a child’s court in the First Schedule to the Criminal Procedure Code?,Children Act
"A child’s officer shall assess a child under subsection (1) in an environment that is secure and is friendly to a child that may include a room in a police station, the children’s Court or the offices of?",Children Act
What is the purpose of the assessment of a child for purposes of this section?,Children Act
"A child’s court may, and where within the area of a subordinate court’s jurisdiction there is established a Children’s Court having jurisdiction, the subordinate court shall remit the case to a Children’s Court; Given that nothing in this subsection shall be construed as preventing a court, if it considers in the circumstances, including the stage reached in the proceedings, that it is proper so to do, from proceeding with hearing and determination of the charge.?",Children Act
"Where is the Children’s Court to which a case is remitted to a children’s court after a finding that the child charged is guilty of the offence, the Children’s Court to which the case has been remitted may deal with the offender in any way in which it might have dealt with him if he had been tried and found guilty by that court?",Children Act
What is the purpose of remitting a case to a Children’s Court under this section?,Children Act
What does the law refer to?,Children Act
"What is the right to privacy during arrest, investigation or trial of an offence connected with a child offender, or at any other stage of the cause of the matter?",Children Act
"What does a child who commits an offence while under the age of fourteen years be presumed not to be capable of differentiating between right and wrong, unless the Court is satisfied on evidence to the contrary?",Children Act
"What shall every child be afforded an opportunity to be heard in proceedings affecting the child, either directly or through a representative?",Children Act
"What does the State have in place to facilitate appropriate and effective communication with the child in conflict with the law in order to ensure the child’s participation in the judicial proceedings, including the provision of interpreters, intermediaries, augmentative and alternative modes of communication in appropriate cases?",Children Act
"What is the purpose of a child detained under conditions that take full account of the child’s particular needs, status and special needs according to their age, gender and type of offence, as well as mental and physical health or disability, and protect them from harmful influence and situations of risk?",Children Act
"What is a judicial process in accordance with the Criminal Procedure Code, subject to the provisions of this Part?",Children Act
"What is the purpose of every court in dealing with a child who is brought before it shall have regard to the best interests of the child and shall, in a proper case, take steps for removing him or her from undesirable surroundings and for securing that proper provision may be made for his or her maintenance, education and training?",Children Act
What is the purpose of the diversion?,Children Act
"A child is eligible for diversion if—a) there is compelling evidence that the child committed the alleged offence; (b) the child freely and voluntarily admits responsibility, and no intimidation or pressure has been used to induce that admission; (c) the offence which he or she is suspected to have committed or charged with is not a capital offence; (d) the child and his or her parent or guardian, or other person exercising parental responsibility over the child, consent to diversion;?",Children Act
What is the legal definition of parental responsibility?,Children Act
What is the purpose of a preliminary inquiry?,Children Act
What is the purpose of the referral of the child?,Children Act
What is the purpose of the preliminary inquiry?,Children Act
What does the magistrate do if the age of a child is uncertain?,Children Act
"What is the issue of an order prohibiting the child from visiting, frequenting or appearing at a specified place?",Children Act
"What is the issue of an order prohibiting the child from visiting, frequenting or appearing at a specified place or places?",Children Act
"The maximum periods contemplated in that subsection shall, for the purposes of this subsection, be extended to six months; (ii) compulsory attendance at a specified centre or place for a specified vocational or educational purpose for a period not exceeding eight hours each week, for a period not exceeding six months; (iii) performance of community service in accordance with the provisions of the Community Service Orders Act (Cap. 93); (iv) provision of a specified sum or benefit to a specified victim or victims; (v) payment of compensation up to a maximum of five thousand shillings to a specified person, persons, group or institution; or (vii) a combination of any two or more of the options specified in this subsection; (c) level three options which shall include— (i) the options referred to in paragraph (b), but the maximum periods contemplated in that subsection shall, for the purposes of this subsection, be extended to six months; (ii) compulsory attendance at a specified centre or place for a specified vocational or educational purpose for a period not exceeding eight hours each week, for a period not exceeding six months; (ii?",Children Act
"What is the purpose of a referral to a programme that does not exceed six months, and which has a residential element that does not exceed thirty-five days in total, and twenty-one consecutive days during the operation of the programme?",Children Act
What type of person is the magistrate conducting the inquiry or proceedings?,Children Act
What is the name of the child who has been referred to appear at a family group conference?,Children Act
What is the purpose of a family group conference?,Children Act
"What shall the participants in a family group conference act in accordance with the procedure agreed on by all the parties, who may agree to such a plan in respect of the child as they consider appropriate?",Children Act
In the event of the child’s failure to comply with any condition of the?,Children Act
What is the name of the director of Public Prosecutions?,Children Act
What is used as evidence in any subsequent Court proceedings?,Children Act
What does the Children’s Court do at the commencement of the proceedings in court?,Children Act
What does the Chief Justice stand for?,Children Act
"If the child has a disability, be provided with reasonable accommodation in respect of his or her special needs and respect for his or her?",Children Act
What does a child have to do if he or she is not released on bond?,Children Act
What shall the parents and guardian of a child offender placed in remand or custodial care do?,Children Act
What does the parent and guardian of a child offender placed in remand or custodial care have the right to access the child in the interest and wellbeing of the child?,Children Act
"What is a reference to a person found guilty of an offence, a finding of guilt or an order upon such a finding, as the case may be?",Children Act
What is the purpose of the Children’s Court to send a child under the age of twelve years to a rehabilitation school?,Children Act
"Where a child is tried for an offence, and the Court is satisfied as to their guilt, the Court may deal with the case in one or more of the following ways— (a) discharge the child under section 35(1) of the Penal Code (Cap. 63); (b) discharge the child on his or her entering into a recognisance, with or without sureties; (c) make a probation order against the offender under the provisions of the Probation of Offenders Act; (d) commit the offender to the care of a fit person, whether a relative or not, or a charitable children’s institution willing to undertake the care of the offender; (e) if the child is between twelve years and fifteen years of age, order that the child be sent to a rehabilitation institution suitable to the child’s needs and circumstances; (f) order the child to pay a fine, compensation or costs, or?",Children Act
"In the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act; in the case of a child who has attained the age of sixteen years, deal with the child in accordance with the Borstal Institutions Act;?",Children Act
"If a child fails to comply with any condition imposed on diversion, what will happen to the child?",Children Act
What does the Court make of the order imposed on a child upon a finding of guilt?,Children Act
What is a condition of a probation order against a child?,Children Act
"What does the Court have to do to ensure that a child is charged with an offence for which a fine, compensation or costs may be imposed, and the Court is of the considered view that the case would best be met by imposition of a fine, compensation or costs, whether with or without any other punishment, the Court shall order that the fine, compensation or costs imposed or awarded be paid by the child’s parent or guardian?",Children Act
What is the name of a child’s parent or guardian who may appeal to the High Court against an order made by a Children’s Court under this section?,Children Act
What is the purpose of the special police unit?,Children Act
What does the Chief Justice do to the child accused of having infringed any law?,Children Act
What shall the Cabinet Secretary make regulations prescribing the procedure of appeal under this section?,Children Act
What is the code of conduct for its members and staff?,Children Act
"What is a penalty for a person convicted of an offence under this Act for which no other penalty is prescribed shall be liable to imprisonment for a term not exceeding twelve months, or to a fine not exceeding two hundred thousand shillings, or to both?",Children Act
What does the Cabinet Secretary have to do with the provisions of this Act?,Children Act
What is the purpose of the Public Audit Act?,Children Act
What is the name of the Act that repealed the Children Act (No. 8 of 2001) and repealed the Interpretation and General Provisions Act (Cap. 2)?,Children Act
Which of the following is best in relation to a rescheduling of a rescheduling of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a reschedule of a re?,Children Act
What are the county governments responsible for the areas falling under the local authorities appointed under section 41 of the Children Act 2001 (repealed) shall be the county government entities for purposes of this Act?,Children Act
"A person who immediately before the coming into force of this Act held or was acting in an office of emolument under the repealed Act shall, as far as it is consistent with this Act, be deemed to have been appointed as from the coming into force of this Act to hold, or to act in, that office or the equivalent office under this Act.?",Children Act
What does the Act entail in relation to the abolition of an office?,Children Act
Where was the Act repealed?,Children Act
"Where was the property and the assets which immediately before the coming into force of this Act were vested in an authority or a person for the purposes of, or in right of, the Republic or in the government shall, on the coming into force of this Act, without further assurance than this paragraph, vest in the authority or person?",Children Act
What is the name of the child?,Children Act
"What is a function, prerogative, privilege or right vested in the State?",Children Act
"Where is the forfeiture, penalty or punishment in respect of that offence, subject to subparagraph (3), imposed as if this Act had not come into force?",Children Act
"Where proceedings for an offence against any person are commenced after the coming into force of this Act—a) the offence, whenever committed, shall be dealt with, inquired into, tried and determined in accordance with this Act; (b) where the offence was committed before the coming into force of this Act, the forfeiture, penalty, or punishment to be imposed on conviction for that offence shall be the forfeiture, penalty or punishment authorised or required to be imposed by this Act or by the law that would have applied had not this Act come into force, but the lesser of the two forfeiture, penalties or punishments shall be awarded?",Children Act
What is the penalty or punishment for a conviction for a crime that is committed after the coming into force of this Act?,Children Act
What does the Council have to do to register and approve its child welfare programme under this Act?,Children Act
What is a legal term for a law that prevents an anomaly that has arisen; or is it a legal term for a law that prevents an anomaly that has arisen?,Children Act
"What shall be paid emoluments not less than those that were payable to that officer immediately before the transfer, as if this Act had not been enacted?",Children Act
"What is the purpose of the regulations for a Charitable Children’s Institution that is registered under section 65 of the Children Act, 2001?",Children Act
What are the terms of the Moratorium on inter-country and resident adoptions issued on 26th November 2014?,Children Act
WHICH IS THE RIGHT OF BUSINESS AND AFFAIRS OF THE COUNCIL?,Children Act
